Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,dew_point_approx,humid_x_precip_raw,Temperature_normalized,Humidity_normalized,Wind_Speed_normalized,Precipitation_pct_normalized,Atmospheric_Pressure_normalized,UV_Index_normalized,Visibility_km_normalized,dew_point_approx_normalized,humid_x_precip_raw_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,label_str,label_idx,split
31.0,72,17.0,96.0,partly cloudy,1013.85,13,Winter,3.5,inland,Cloudy,25.4,6912.0,0.417910447761194,0.65,0.35051546391752575,0.96,0.5355433611466085,0.9285714285714286,0.175,0.42696629213483145,0.6912,0,0,0,1,0,1,0,partly cloudy,3,train
40.0,66,8.0,5.0,clear,1019.82,5,Autumn,5.5,mountain,Sunny,33.2,330.0,0.48507462686567165,0.575,0.16494845360824742,0.05,0.5505023929439475,0.35714285714285715,0.275,0.4817415730337078,0.033,1,0,0,0,0,0,1,clear,0,val
20.0,24,3.0,6.0,clear,1013.68,9,Winter,6.5,mountain,Sunny,4.800000000000001,144.0,0.3358208955223881,0.05,0.061855670103092786,0.06,0.5351173920669522,0.6428571428571429,0.325,0.28230337078651685,0.0144,0,0,0,1,0,0,1,clear,0,train
-7.0,61,2.5,99.0,overcast,994.34,1,Winter,2.5,inland,Snowy,-14.8,6039.0,0.13432835820895522,0.5125,0.05154639175257732,0.99,0.48665714500488616,0.07142857142857142,0.125,0.1446629213483146,0.6039,0,0,0,1,0,1,0,overcast,2,train
-3.0,82,0.0,65.0,overcast,991.66,0,Winter,1.5,inland,Snowy,-6.6,5330.0,0.16417910447761194,0.775,0.0,0.65,0.4799418677491291,0.0,0.075,0.20224719101123592,0.533,0,0,0,1,0,1,0,overcast,2,test
22.0,65,6.0,14.0,partly cloudy,1010.17,8,Autumn,7.0,coastal,Sunny,15.0,910.0,0.35074626865671643,0.5625,0.12371134020618557,0.14,0.5263223834222855,0.5714285714285714,0.35,0.3539325842696629,0.091,1,0,0,0,1,0,0,partly cloudy,3,val
33.0,79,4.5,43.0,overcast,1007.94,1,Spring,7.0,coastal,Cloudy,28.8,3397.0,0.43283582089552236,0.7375,0.09278350515463918,0.43,0.5207346713773836,0.07142857142857142,0.35,0.4508426966292135,0.3397,0,1,0,0,1,0,0,overcast,2,train
29.0,47,8.5,2.0,clear,1027.33,11,Summer,5.5,inland,Sunny,18.4,94.0,0.40298507462686567,0.3375,0.17525773195876287,0.02,0.5693202034628778,0.7857142857142857,0.275,0.3778089887640449,0.0094,0,0,1,0,0,1,0,clear,0,train
13.0,80,15.5,59.0,overcast,1012.06,0,Autumn,3.5,mountain,Rainy,9.0,4720.0,0.2835820895522388,0.75,0.31958762886597936,0.59,0.5310581573078752,0.0,0.175,0.31179775280898875,0.472,1,0,0,0,0,0,1,overcast,2,test
27.0,39,5.0,16.0,clear,1021.61,5,Autumn,5.0,mountain,Sunny,14.8,624.0,0.3880597014925373,0.2375,0.10309278350515463,0.16,0.5549875967826806,0.35714285714285715,0.25,0.35252808988764045,0.0624,1,0,0,0,0,0,1,clear,0,train
38.0,75,0.5,79.0,overcast,1057.69,0,Summer,10.0,inland,Rainy,33.0,5925.0,0.4701492537313433,0.6875,0.010309278350515464,0.79,0.6453932696885415,0.0,0.5,0.4803370786516854,0.5925,0,0,1,0,0,1,0,overcast,2,train
20.0,48,9.5,6.0,clear,1015.16,6,Autumn,8.5,mountain,Sunny,9.6,288.0,0.3358208955223881,0.35,0.1958762886597938,0.06,0.5388258287604298,0.42857142857142855,0.425,0.31601123595505615,0.0288,1,0,0,0,0,0,1,clear,0,train
19.0,82,7.0,85.0,partly cloudy,1008.5,1,Summer,3.5,coastal,Rainy,15.4,6970.0,0.3283582089552239,0.775,0.14432989690721648,0.85,0.5221378636397804,0.07142857142857142,0.175,0.35674157303370785,0.697,0,0,1,0,1,0,0,partly cloudy,3,train
18.0,70,5.0,94.0,overcast,1012.87,2,Spring,3.5,mountain,Rainy,12.0,6580.0,0.3208955223880597,0.625,0.10309278350515463,0.94,0.5330877746874139,0.14285714285714285,0.175,0.3328651685393258,0.658,0,1,0,0,0,0,1,overcast,2,train
18.0,60,12.5,42.0,overcast,822.66,2,Summer,17.5,mountain,Rainy,10.0,2520.0,0.3208955223880597,0.5,0.25773195876288657,0.42,0.05647848856147727,0.14285714285714285,0.875,0.3188202247191011,0.252,0,0,1,0,0,0,1,overcast,2,val
2.0,80,13.5,79.0,overcast,995.74,1,Winter,1.5,inland,Snowy,-2.0,6320.0,0.20149253731343283,0.75,0.27835051546391754,0.79,0.4901651256608785,0.07142857142857142,0.075,0.2345505617977528,0.632,0,0,0,1,0,1,0,overcast,2,train
1.0,81,9.5,63.0,overcast,983.99,1,Winter,3.5,mountain,Snowy,-2.8,5103.0,0.19402985074626866,0.7625,0.1958762886597938,0.63,0.4607231451552281,0.07142857142857142,0.175,0.22893258426966293,0.5103,0,0,0,1,0,0,1,overcast,2,train
22.0,69,1.0,19.0,partly cloudy,1011.5,2,Autumn,6.0,mountain,Cloudy,15.8,1311.0,0.35074626865671643,0.6125,0.020618556701030927,0.19,0.5296549650454784,0.14285714285714285,0.3,0.3595505617977528,0.1311,1,0,0,0,0,0,1,partly cloudy,3,train
-10.0,70,2.5,56.0,overcast,989.29,1,Winter,4.0,mountain,Snowy,-16.0,3920.0,0.11194029850746269,0.625,0.05154639175257732,0.56,0.4740033576386277,0.07142857142857142,0.2,0.13623595505617975,0.392,0,0,0,1,0,0,1,overcast,2,train
32.0,61,5.5,53.0,overcast,995.09,2,Summer,4.0,inland,Rainy,24.2,3233.0,0.4253731343283582,0.5125,0.1134020618556701,0.53,0.4885364203563106,0.14285714285714285,0.2,0.4185393258426966,0.3233,0,0,1,0,0,1,0,overcast,2,train
41.0,29,8.0,17.0,clear,1011.53,11,Spring,10.0,inland,Sunny,26.8,493.0,0.4925373134328358,0.1125,0.16494845360824742,0.17,0.5297301360595353,0.7857142857142857,0.5,0.43679775280898875,0.0493,0,1,0,0,0,1,0,clear,0,train
-1.0,99,2.5,72.0,overcast,998.51,0,Winter,2.0,mountain,Snowy,-1.2,7128.0,0.1791044776119403,0.9875,0.05154639175257732,0.72,0.4971059159588062,0.0,0.1,0.24016853932584264,0.7128,0,0,0,1,0,0,1,overcast,2,train
31.0,65,1.5,18.0,overcast,1008.47,2,Summer,9.0,inland,Cloudy,24.0,1170.0,0.417910447761194,0.5625,0.030927835051546393,0.18,0.5220626926257236,0.14285714285714285,0.45,0.41713483146067415,0.117,0,0,1,0,0,1,0,overcast,2,train
19.0,62,1.0,14.0,partly cloudy,1016.5,2,Autumn,5.5,coastal,Cloudy,11.4,868.0,0.3283582089552239,0.525,0.020618556701030927,0.14,0.5421834673883084,0.14285714285714285,0.275,0.3286516853932584,0.0868,1,0,0,0,1,0,0,partly cloudy,3,train
-3.0,92,28.0,99.0,partly cloudy,987.7,1,Winter,4.5,mountain,Snowy,-4.6,9108.0,0.16417910447761194,0.9,0.5773195876288659,0.99,0.470019293893608,0.07142857142857142,0.225,0.21629213483146065,0.9108,0,0,0,1,0,0,1,partly cloudy,3,train
-1.0,83,18.0,73.0,overcast,983.46,0,Winter,1.5,inland,Snowy,-4.4,6059.0,0.1791044776119403,0.7875,0.3711340206185567,0.73,0.4593951239068882,0.0,0.075,0.21769662921348315,0.6059,0,0,0,1,0,1,0,overcast,2,test
3.0,70,2.0,81.0,overcast,984.9,1,Winter,2.0,mountain,Snowy,-3.0,5670.0,0.208955223880597,0.625,0.041237113402061855,0.81,0.4630033325816231,0.07142857142857142,0.1,0.22752808988764042,0.567,0,0,0,1,0,0,1,overcast,2,train
0.0,64,4.5,52.0,overcast,984.59,1,Winter,1.0,inland,Snowy,-7.2,3328.0,0.1865671641791045,0.55,0.09278350515463918,0.52,0.46222656543636775,0.07142857142857142,0.05,0.19803370786516852,0.3328,0,0,0,1,0,1,0,overcast,2,train
26.0,76,9.0,68.0,overcast,1004.27,3,Spring,3.5,inland,Rainy,21.2,5168.0,0.3805970149253731,0.7,0.18556701030927836,0.68,0.5115387506577462,0.21428571428571427,0.175,0.3974719101123595,0.5168,0,1,0,0,0,1,0,overcast,2,train
22.0,92,19.5,81.0,overcast,1017.76,0,Winter,4.5,coastal,Rainy,20.4,7452.0,0.35074626865671643,0.9,0.4020618556701031,0.81,0.5453406499787015,0.0,0.225,0.39185393258426965,0.7452,0,0,0,1,1,0,0,overcast,2,train
20.0,96,14.0,94.0,overcast,997.77,0,Summer,4.5,mountain,Rainy,19.2,9024.0,0.3358208955223881,0.95,0.28865979381443296,0.94,0.49525169761206733,0.0,0.225,0.3834269662921348,0.9024,0,0,1,0,0,0,1,overcast,2,train
23.0,52,1.0,36.0,partly cloudy,1017.92,1,Spring,8.5,mountain,Cloudy,13.4,1872.0,0.3582089552238806,0.4,0.020618556701030927,0.36,0.545741562053672,0.07142857142857142,0.425,0.3426966292134831,0.1872,0,1,0,0,0,0,1,partly cloudy,3,train
3.0,81,2.5,89.0,overcast,992.78,1,Winter,2.0,mountain,Snowy,-0.7999999999999998,7209.0,0.208955223880597,0.7625,0.05154639175257732,0.89,0.48274825227392304,0.07142857142857142,0.1,0.24297752808988765,0.7209,0,0,0,1,0,0,1,overcast,2,train
20.0,95,16.0,91.0,overcast,1016.14,0,Summer,2.5,mountain,Rainy,19.0,8645.0,0.3358208955223881,0.9375,0.32989690721649484,0.91,0.5412814152196246,0.0,0.125,0.38202247191011235,0.8645,0,0,1,0,0,0,1,overcast,2,val
-2.0,91,2.5,83.0,overcast,982.21,1,Winter,4.0,mountain,Snowy,-3.8,7553.0,0.17164179104477612,0.8875,0.05154639175257732,0.83,0.4562629983211807,0.07142857142857142,0.2,0.22191011235955055,0.7553,0,0,0,1,0,0,1,overcast,2,val
29.0,77,0.5,91.0,cloudy,934.49,14,Autumn,17.0,inland,Sunny,24.4,7007.0,0.40298507462686567,0.7125,0.010309278350515464,0.91,0.3366909719612117,1.0,0.85,0.41994382022471904,0.7007,1,0,0,0,0,1,0,cloudy,1,test
2.0,77,6.5,75.0,partly cloudy,998.0,0,Winter,3.0,mountain,Snowy,-2.5999999999999996,5775.0,0.20149253731343283,0.7125,0.13402061855670103,0.75,0.49582800871983757,0.0,0.15,0.23033707865168537,0.5775,0,0,0,1,0,0,1,partly cloudy,3,train
16.0,67,6.5,45.0,partly cloudy,1008.69,2,Summer,5.5,coastal,Cloudy,9.4,3015.0,0.30597014925373134,0.5875,0.13402061855670103,0.45,0.5226139467288081,0.14285714285714285,0.275,0.3146067415730337,0.3015,0,0,1,0,1,0,0,partly cloudy,3,train
46.0,94,4.0,90.0,clear,1022.88,10,Spring,12.5,mountain,Sunny,44.8,8460.0,0.5298507462686567,0.925,0.08247422680412371,0.9,0.5581698363777593,0.7142857142857143,0.625,0.5632022471910111,0.846,0,1,0,0,0,0,1,clear,0,train
-2.0,92,1.0,71.0,overcast,998.01,1,Winter,1.5,inland,Snowy,-3.6,6532.0,0.17164179104477612,0.9,0.020618556701030927,0.71,0.4958530657245232,0.07142857142857142,0.075,0.223314606741573,0.6532,0,0,0,1,0,1,0,overcast,2,train
20.0,50,6.5,21.0,partly cloudy,1013.93,4,Autumn,6.0,inland,Cloudy,10.0,1050.0,0.3358208955223881,0.375,0.13402061855670103,0.21,0.5357438171840936,0.2857142857142857,0.3,0.3188202247191011,0.105,1,0,0,0,0,1,0,partly cloudy,3,train
0.0,64,10.5,78.0,overcast,994.62,0,Winter,3.0,mountain,Snowy,-7.2,4992.0,0.1865671641791045,0.55,0.21649484536082475,0.78,0.4873587411360846,0.0,0.15,0.19803370786516852,0.4992,0,0,0,1,0,0,1,overcast,2,train
22.0,48,6.0,15.0,clear,1020.0,5,Spring,9.5,inland,Sunny,11.6,720.0,0.35074626865671643,0.35,0.12371134020618557,0.15,0.5509534190282893,0.35714285714285715,0.475,0.3300561797752809,0.072,0,1,0,0,0,1,0,clear,0,train
29.0,50,5.5,13.0,overcast,1002.04,4,Autumn,8.0,inland,Cloudy,19.0,650.0,0.40298507462686567,0.375,0.1134020618556701,0.13,0.5059510386128441,0.2857142857142857,0.4,0.38202247191011235,0.065,1,0,0,0,0,1,0,overcast,2,test
4.0,77,13.0,76.0,overcast,983.25,1,Winter,2.5,mountain,Snowy,-0.5999999999999996,5852.0,0.21641791044776118,0.7125,0.26804123711340205,0.76,0.4588689268084893,0.07142857142857142,0.125,0.24438202247191007,0.5852,0,0,0,1,0,0,1,overcast,2,train
40.0,39,9.5,15.0,clear,1029.84,8,Autumn,8.0,coastal,Sunny,27.8,585.0,0.48507462686567165,0.2375,0.1958762886597938,0.15,0.5756095116389784,0.5714285714285714,0.4,0.44382022471910115,0.0585,1,0,0,0,1,0,0,clear,0,train
-3.0,60,8.0,94.0,overcast,981.56,1,Winter,3.0,inland,Snowy,-11.0,5640.0,0.16417910447761194,0.5,0.16494845360824742,0.94,0.4546342930166126,0.07142857142857142,0.15,0.17134831460674155,0.564,0,0,0,1,0,1,0,overcast,2,train
33.0,25,4.0,3.0,partly cloudy,1027.6,11,Spring,6.5,coastal,Sunny,18.0,75.0,0.43283582089552236,0.0625,0.08247422680412371,0.03,0.5699967425893906,0.7857142857142857,0.325,0.375,0.0075,0,1,0,0,1,0,0,partly cloudy,3,train
31.0,87,11.0,54.0,partly cloudy,995.87,0,Spring,3.5,mountain,Rainy,28.4,4698.0,0.417910447761194,0.8375,0.2268041237113402,0.54,0.49049086672179204,0.0,0.175,0.4480337078651685,0.4698,0,1,0,0,0,0,1,partly cloudy,3,train
41.0,72,2.5,26.0,cloudy,973.08,6,Spring,8.5,inland,Rainy,35.4,1872.0,0.4925373134328358,0.65,0.05154639175257732,0.26,0.4333859530431733,0.42857142857142855,0.425,0.497191011235955,0.1872,0,1,0,0,0,1,0,cloudy,1,train
33.0,77,1.0,22.0,partly cloudy,1018.78,4,Winter,8.5,mountain,Cloudy,28.4,1694.0,0.43283582089552236,0.7125,0.020618556701030927,0.22,0.5478964644566388,0.2857142857142857,0.425,0.4480337078651685,0.1694,0,0,0,1,0,0,1,partly cloudy,3,train
-5.0,68,0.5,96.0,overcast,992.19,1,Winter,1.5,mountain,Snowy,-11.4,6528.0,0.14925373134328357,0.6,0.010309278350515464,0.96,0.4812698889974693,0.07142857142857142,0.075,0.16853932584269662,0.6528,0,0,0,1,0,0,1,overcast,2,val
-9.0,90,1.5,97.0,overcast,999.08,1,Winter,4.5,mountain,Snowy,-11.0,8730.0,0.11940298507462686,0.875,0.030927835051546393,0.97,0.49853416522588895,0.07142857142857142,0.225,0.17134831460674155,0.873,0,0,0,1,0,0,1,overcast,2,train
1.0,89,7.5,76.0,partly cloudy,982.22,1,Winter,4.5,inland,Snowy,-1.2000000000000002,6764.0,0.19402985074626866,0.8625,0.15463917525773196,0.76,0.45628805532586636,0.07142857142857142,0.225,0.24016853932584264,0.6764,0,0,0,1,0,1,0,partly cloudy,3,train
13.0,62,14.0,13.0,overcast,1003.74,1,Autumn,9.0,inland,Cloudy,5.4,806.0,0.2835820895522388,0.525,0.28865979381443296,0.13,0.5102107294094064,0.07142857142857142,0.45,0.28651685393258425,0.0806,1,0,0,0,0,1,0,overcast,2,train
13.0,75,9.5,40.0,overcast,1005.39,2,Autumn,8.0,inland,Cloudy,8.0,3000.0,0.2835820895522388,0.6875,0.1958762886597938,0.4,0.5143451351825402,0.14285714285714285,0.4,0.3047752808988764,0.3,1,0,0,0,0,1,0,overcast,2,train
15.0,100,7.5,75.0,overcast,1006.45,10,Summer,4.0,inland,Cloudy,15.0,7500.0,0.29850746268656714,1.0,0.15463917525773196,0.75,0.5170011776792203,0.7142857142857143,0.2,0.3539325842696629,0.75,0,0,1,0,0,1,0,overcast,2,train
31.0,86,13.5,78.0,overcast,999.25,3,Winter,4.0,inland,Rainy,28.2,6708.0,0.417910447761194,0.825,0.27835051546391754,0.78,0.4989601343055451,0.21428571428571427,0.2,0.446629213483146,0.6708,0,0,0,1,0,1,0,overcast,2,train
26.0,60,11.5,50.0,partly cloudy,995.67,3,Summer,3.5,inland,Rainy,18.0,3000.0,0.3805970149253731,0.5,0.23711340206185566,0.5,0.4899897266280787,0.21428571428571427,0.175,0.375,0.3,0,0,1,0,0,1,0,partly cloudy,3,train
44.0,25,1.0,6.0,partly cloudy,1016.02,10,Summer,5.5,coastal,Sunny,29.0,150.0,0.5149253731343284,0.0625,0.020618556701030927,0.06,0.5409807311633966,0.7142857142857143,0.275,0.45224719101123595,0.015,0,0,1,0,1,0,0,partly cloudy,3,train
28.0,93,12.5,50.0,partly cloudy,997.24,0,Summer,5.0,coastal,Rainy,26.6,4650.0,0.39552238805970147,0.9125,0.25773195876288657,0.5,0.49392367636372747,0.0,0.25,0.4353932584269663,0.465,0,0,1,0,1,0,0,partly cloudy,3,train
18.0,88,15.5,88.0,overcast,997.61,1,Winter,3.5,inland,Rainy,15.6,7744.0,0.3208955223880597,0.85,0.31958762886597936,0.88,0.4948507855370969,0.07142857142857142,0.175,0.3581460674157303,0.7744,0,0,0,1,0,1,0,overcast,2,train
30.0,77,12.0,51.0,partly cloudy,1007.88,0,Spring,3.5,inland,Rainy,25.4,3927.0,0.41044776119402987,0.7125,0.24742268041237114,0.51,0.5205843293492696,0.0,0.175,0.42696629213483145,0.3927,0,1,0,0,0,1,0,partly cloudy,3,val
24.0,50,3.5,10.0,overcast,1017.18,4,Summer,6.5,mountain,Cloudy,14.0,500.0,0.3656716417910448,0.375,0.07216494845360824,0.1,0.5438873437069331,0.2857142857142857,0.325,0.34691011235955055,0.05,0,0,1,0,0,0,1,overcast,2,train
36.0,32,6.0,2.0,clear,1026.15,7,Spring,7.5,coastal,Sunny,22.4,64.0,0.4552238805970149,0.15,0.12371134020618557,0.02,0.5663634769099704,0.5,0.375,0.40589887640449435,0.0064,0,1,0,0,1,0,0,clear,0,train
3.0,75,10.5,73.0,overcast,980.47,1,Winter,3.0,mountain,Snowy,-2.0,5475.0,0.208955223880597,0.6875,0.21649484536082475,0.73,0.4519030795058759,0.07142857142857142,0.15,0.2345505617977528,0.5475,0,0,0,1,0,0,1,overcast,2,train
35.0,49,9.0,14.0,clear,1010.52,10,Autumn,7.0,coastal,Sunny,24.8,686.0,0.44776119402985076,0.3625,0.18556701030927836,0.14,0.5271993785862837,0.7142857142857143,0.35,0.42275280898876405,0.0686,1,0,0,0,1,0,0,clear,0,train
26.0,43,7.0,18.0,partly cloudy,1024.37,5,Summer,6.0,mountain,Sunny,14.6,774.0,0.3805970149253731,0.2875,0.14432989690721648,0.18,0.5619033300759224,0.35714285714285715,0.3,0.35112359550561795,0.0774,0,0,1,0,0,0,1,partly cloudy,3,train
16.0,59,11.5,37.0,partly cloudy,1004.12,4,Summer,6.5,mountain,Cloudy,7.800000000000001,2183.0,0.30597014925373134,0.4875,0.23711340206185566,0.37,0.5111628955874614,0.2857142857142857,0.325,0.30337078651685395,0.2183,0,0,1,0,0,0,1,partly cloudy,3,train
38.0,73,2.5,79.0,overcast,1034.1,3,Autumn,13.0,mountain,Rainy,32.6,5767.0,0.4701492537313433,0.6625,0.05154639175257732,0.79,0.5862837956350695,0.21428571428571427,0.65,0.47752808988764045,0.5767,1,0,0,0,0,0,1,overcast,2,train
34.0,51,9.0,40.0,overcast,1009.21,4,Spring,6.0,coastal,Cloudy,24.2,2040.0,0.44029850746268656,0.3875,0.18556701030927836,0.4,0.5239169109724624,0.2857142857142857,0.3,0.4185393258426966,0.204,0,1,0,0,1,0,0,overcast,2,train
33.0,88,19.0,98.0,overcast,998.8,2,Autumn,3.0,mountain,Rainy,30.6,8624.0,0.43283582089552236,0.85,0.3917525773195876,0.98,0.49783256909469026,0.14285714285714285,0.15,0.4634831460674157,0.8624,1,0,0,0,0,0,1,overcast,2,val
17.0,72,20.0,56.0,overcast,990.4,0,Summer,4.0,mountain,Rainy,11.4,4032.0,0.31343283582089554,0.65,0.41237113402061853,0.56,0.476784685158736,0.0,0.2,0.3286516853932584,0.4032,0,0,1,0,0,0,1,overcast,2,val
30.0,58,1.0,43.0,overcast,1018.95,2,Winter,6.0,inland,Cloudy,21.6,2494.0,0.41044776119402987,0.475,0.020618556701030927,0.43,0.5483224335362952,0.14285714285714285,0.3,0.4002808988764045,0.2494,0,0,0,1,0,1,0,overcast,2,train
17.0,69,2.0,35.0,overcast,1009.83,1,Spring,8.5,coastal,Cloudy,10.8,2415.0,0.31343283582089554,0.6125,0.041237113402061855,0.35,0.5254704452629733,0.07142857142857142,0.425,0.324438202247191,0.2415,0,1,0,0,1,0,0,overcast,2,train
-5.0,94,9.0,63.0,overcast,989.82,0,Winter,5.0,mountain,Snowy,-6.2,5922.0,0.14925373134328357,0.925,0.18556701030927836,0.63,0.4753313788869679,0.0,0.25,0.20505617977528087,0.5922,0,0,0,1,0,0,1,overcast,2,train
17.0,64,19.5,95.0,overcast,1016.54,2,Spring,5.0,coastal,Rainy,9.8,6080.0,0.31343283582089554,0.55,0.4020618556701031,0.95,0.5422836954070509,0.14285714285714285,0.25,0.31741573033707865,0.608,0,1,0,0,1,0,0,overcast,2,test
-13.0,60,9.5,18.0,partly cloudy,931.79,7,Winter,5.5,coastal,Cloudy,-21.0,1080.0,0.08955223880597014,0.5,0.1958762886597938,0.18,0.32992558069608346,0.5,0.275,0.10112359550561796,0.108,0,0,0,1,1,0,0,partly cloudy,3,train
34.0,88,19.5,73.0,overcast,1018.01,1,Spring,4.0,inland,Rainy,31.6,6424.0,0.44029850746268656,0.85,0.4020618556701031,0.73,0.545967075095843,0.07142857142857142,0.2,0.47050561797752805,0.6424,0,1,0,0,0,1,0,overcast,2,train
41.0,90,21.5,100.0,overcast,1002.15,13,Winter,4.0,coastal,Rainy,39.0,9000.0,0.4925373134328358,0.875,0.44329896907216493,1.0,0.5062266656643863,0.9285714285714286,0.2,0.5224719101123596,0.9,0,0,0,1,1,0,0,overcast,2,train
13.0,77,5.0,68.0,cloudy,1021.09,3,Autumn,8.5,inland,Cloudy,8.4,5236.0,0.2835820895522388,0.7125,0.10309278350515463,0.68,0.5536846325390263,0.21428571428571427,0.425,0.3075842696629213,0.5236,1,0,0,0,0,1,0,cloudy,1,train
23.0,35,3.5,12.0,clear,1028.43,7,Spring,8.0,inland,Sunny,10.0,420.0,0.3582089552238806,0.1875,0.07216494845360824,0.12,0.5720764739783007,0.5,0.4,0.3188202247191011,0.042,0,1,0,0,0,1,0,clear,0,train
16.0,96,19.0,57.0,overcast,1003.05,0,Spring,4.5,inland,Rainy,15.2,5472.0,0.30597014925373134,0.95,0.3917525773195876,0.57,0.5084817960860957,0.0,0.225,0.35533707865168535,0.5472,0,1,0,0,0,1,0,overcast,2,train
-7.0,70,8.5,62.0,overcast,993.19,1,Winter,2.0,mountain,Snowy,-13.0,4340.0,0.13432835820895522,0.625,0.17525773195876287,0.62,0.4837755894660353,0.07142857142857142,0.1,0.15730337078651685,0.434,0,0,0,1,0,0,1,overcast,2,test
3.0,90,9.5,87.0,overcast,997.83,0,Winter,2.5,mountain,Snowy,1.0,7830.0,0.208955223880597,0.875,0.1958762886597938,0.87,0.4954020396401815,0.0,0.125,0.25561797752808985,0.783,0,0,0,1,0,0,1,overcast,2,train
39.0,54,0.0,3.0,clear,1024.65,8,Autumn,9.5,inland,Sunny,29.8,162.0,0.47761194029850745,0.425,0.0,0.03,0.5626049262071213,0.5714285714285714,0.475,0.45786516853932585,0.0162,1,0,0,0,0,1,0,clear,0,train
21.0,64,19.0,96.0,partly cloudy,1006.43,0,Winter,4.5,coastal,Rainy,13.8,6144.0,0.34328358208955223,0.55,0.3917525773195876,0.96,0.5169510636698488,0.0,0.225,0.3455056179775281,0.6144,0,0,0,1,1,0,0,partly cloudy,3,train
38.0,69,6.5,19.0,clear,1011.2,5,Spring,8.0,coastal,Sunny,31.8,1311.0,0.4701492537313433,0.6125,0.13402061855670103,0.19,0.5289032549049087,0.35714285714285715,0.4,0.47191011235955055,0.1311,0,1,0,0,1,0,0,clear,0,test
-6.0,81,19.5,66.0,overcast,995.18,0,Winter,1.5,inland,Snowy,-9.8,5346.0,0.1417910447761194,0.7625,0.4020618556701031,0.66,0.4887619333984814,0.0,0.075,0.17977528089887637,0.5346,0,0,0,1,0,1,0,overcast,2,train
10.0,80,16.5,99.0,overcast,1005.34,3,Spring,3.5,coastal,Rainy,6.0,7920.0,0.26119402985074625,0.75,0.3402061855670103,0.99,0.514219850159112,0.21428571428571427,0.175,0.29073033707865165,0.792,0,1,0,0,1,0,0,overcast,2,train
23.0,73,14.5,32.0,partly cloudy,1002.91,4,Autumn,7.5,mountain,Cloudy,17.6,2336.0,0.3582089552238806,0.6625,0.29896907216494845,0.32,0.5081309980204965,0.2857142857142857,0.375,0.37219101123595505,0.2336,1,0,0,0,0,0,1,partly cloudy,3,train
38.0,21,0.0,14.0,cloudy,960.81,2,Autumn,6.0,mountain,Snowy,22.2,294.0,0.4701492537313433,0.0125,0.0,0.14,0.4026410082938684,0.14285714285714285,0.3,0.40449438202247184,0.0294,1,0,0,0,0,0,1,cloudy,1,train
15.0,97,12.5,62.0,overcast,1013.38,2,Winter,3.0,coastal,Rainy,14.4,6014.0,0.29850746268656714,0.9625,0.25773195876288657,0.62,0.5343656819263825,0.14285714285714285,0.15,0.3497191011235955,0.6014,0,0,0,1,1,0,0,overcast,2,train
20.0,55,2.0,7.0,clear,1029.67,9,Spring,9.0,inland,Sunny,11.0,385.0,0.3358208955223881,0.4375,0.041237113402061855,0.07,0.5751835425593226,0.6428571428571429,0.45,0.32584269662921345,0.0385,0,1,0,0,0,1,0,clear,0,train
26.0,82,18.0,54.0,partly cloudy,998.36,1,Autumn,3.0,coastal,Rainy,22.4,4428.0,0.3805970149253731,0.775,0.3711340206185567,0.54,0.4967300608885214,0.07142857142857142,0.15,0.40589887640449435,0.4428,1,0,0,0,1,0,0,partly cloudy,3,test
23.0,60,19.5,62.0,partly cloudy,1014.54,2,Winter,4.5,coastal,Rainy,15.0,3720.0,0.3582089552238806,0.5,0.4020618556701031,0.62,0.5372722944699189,0.14285714285714285,0.225,0.3539325842696629,0.372,0,0,0,1,1,0,0,partly cloudy,3,train
26.0,68,4.0,39.0,partly cloudy,1016.39,4,Summer,5.5,mountain,Cloudy,19.6,2652.0,0.3805970149253731,0.6,0.08247422680412371,0.39,0.5419078403367661,0.2857142857142857,0.275,0.38623595505617975,0.2652,0,0,1,0,0,0,1,partly cloudy,3,test
10.0,99,16.0,58.0,overcast,995.85,2,Autumn,1.5,mountain,Rainy,9.8,5742.0,0.26119402985074625,0.9875,0.32989690721649484,0.58,0.49044075271242077,0.14285714285714285,0.075,0.31741573033707865,0.5742,1,0,0,0,0,0,1,overcast,2,train
20.0,42,4.0,13.0,partly cloudy,1028.3,5,Autumn,8.0,mountain,Sunny,8.4,546.0,0.3358208955223881,0.275,0.08247422680412371,0.13,0.5717507329173869,0.35714285714285715,0.4,0.3075842696629213,0.0546,1,0,0,0,0,0,1,partly cloudy,3,train
-2.0,32,1.5,17.0,overcast,930.32,1,Winter,11.0,coastal,Rainy,-15.6,544.0,0.17164179104477612,0.15,0.030927835051546393,0.17,0.3262422010072917,0.07142857142857142,0.55,0.1390449438202247,0.0544,0,0,0,1,1,0,0,overcast,2,val
-1.0,94,13.0,74.0,overcast,981.13,0,Winter,4.0,inland,Snowy,-2.2,6956.0,0.1791044776119403,0.925,0.26804123711340205,0.74,0.45355684181512934,0.0,0.2,0.2331460674157303,0.6956,0,0,0,1,0,1,0,overcast,2,test
