Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Cloudy,Weather Type_Sunny
Sunny,0.45952006101599135,-1.7840682812949227,-0.6373406881877896,-0.6630791399906045,1,0,0,0,0.19020214847555125,1.475100201961519,0,0,1,0,0.27798596800546643,1,0,0,0,1
Sunny,-0.4821926651115702,-0.6505759660820112,0.03639506365064129,-0.4895021474043328,1,0,0,0,-0.04879063458515278,0.36067921621895443,0,0,1,0,-0.5118634613827596,1,0,0,0,1
Cloudy,2.3429455132711148,1.410319152486919,0.9026267445857666,1.8711449517689631,0,0,1,0,-0.2908617790201754,0.9178897090902367,1,0,0,0,-2.0915623201592117,0,1,0,1,0
Cloudy,-0.4097532246402193,0.6890058609877934,0.7101308154890721,-0.315925154818061,0,0,1,0,0.05531395007360943,-1.0323470159592512,0,0,0,1,-0.709325818729816,0,1,0,1,0
Sunny,0.31464118007328956,-0.032307430511332155,-0.15610086544605323,-0.9755177266458938,1,0,0,0,0.28199328763704223,0.0820739697833133,0,0,1,0,0.6729106826995794,0,0,1,0,1
Cloudy,-0.11999546275481575,0.4313939711666771,0.5176348863923775,-0.17706356074904359,0,0,0,1,-0.31408941484457764,-0.47513652308796894,0,0,1,0,-0.3144011040357031,0,1,0,1,0
Sunny,0.5319595014873423,-0.032307430511332155,-0.829836617284484,-0.45478674888707843,1,0,0,0,0.04607886595065364,-0.1965312766523278,0,0,0,1,-0.9067881760768726,0,0,1,0,1
Sunny,-0.11999546275481575,-1.629501147402253,-0.3485967945427477,-0.6283637414733502,0,0,0,1,0.38749712746594467,0.36067921621895443,0,1,0,0,0.08052361065840993,1,0,0,0,1
Sunny,1.1114750252581493,-0.4444864542251182,0.13264302819898854,-0.5589329444388415,0,0,0,1,0.1098849017092486,-0.1965312766523278,0,0,1,0,-0.709325818729816,1,0,0,0,1
Cloudy,0.3870806205446405,-0.032307430511332155,0.13264302819898854,0.30895201849251736,0,0,1,0,0.09085503139528285,-1.0323470159592512,0,0,0,1,0.27798596800546643,1,0,0,1,0
Cloudy,-0.3373137841688684,0.17378208134556086,0.5176348863923775,-0.42007135036982407,0,0,1,0,-0.27714907835275765,-0.75374176952361,0,0,0,1,0.6729106826995794,0,0,1,1,0
Cloudy,0.2422017396019387,0.17378208134556086,-0.2523488299944005,-0.3853559518525697,0,0,0,1,0.05727290731181015,-1.3109522623948924,1,0,0,0,-0.709325818729816,0,1,0,1,0
Sunny,0.31464118007328956,-1.629501147402253,0.13264302819898854,-0.4895021474043328,0,0,0,1,-0.09720486347215794,0.6392844626545956,0,1,0,0,-0.709325818729816,0,1,0,0,1
Sunny,1.6909905490289565,1.3587967745226956,1.1913706382308085,1.558706365113674,1,0,0,0,0.32565004894555677,1.7537054483971601,1,0,0,0,-0.9067881760768726,0,0,1,0,1
Cloudy,-0.4097532246402193,-0.032307430511332155,1.1913706382308085,-0.42007135036982407,0,0,1,0,-0.2793878866249902,-0.75374176952361,0,0,0,1,0.08052361065840993,0,0,1,1,0
Cloudy,-1.2065870698250791,1.204229640630026,1.3838665673275028,2.218298936941507,0,0,1,0,0.019213166683878655,0.6392844626545956,1,0,0,0,-0.11693874668864658,0,1,0,1,0
Sunny,-0.9892687484110264,1.1011848847015793,1.095122673682461,1.5934217636309285,1,0,0,0,-0.06642124972897516,-0.47513652308796894,1,0,0,0,-2.289024677506268,0,0,1,0,1
Cloudy,-0.047556022283464866,0.7405282389520166,0.9988747091341139,-0.21177895926629794,0,0,0,1,-0.14086162478066927,-0.47513652308796894,0,0,0,1,-0.5118634613827596,0,0,1,1,0
Sunny,-0.4821926651115702,-1.7325459033306994,-1.214828475477873,-0.6283637414733502,1,0,0,0,0.07350426728548916,-0.1965312766523278,1,0,0,0,-0.11693874668864658,1,0,0,0,1
Sunny,1.0390355847867985,-1.5779787694380296,0.13264302819898854,-1.0796639221976567,0,0,0,1,0.16053793886848633,0.9178897090902367,0,1,0,0,-0.3144011040357031,0,0,1,0,1
Sunny,0.676838382430044,0.17378208134556086,-0.2523488299944005,-0.906086929611385,1,0,0,0,0.2131499332659248,1.475100201961519,0,0,1,0,-0.11693874668864658,0,1,0,0,1
Cloudy,0.024883418187886024,-0.34144169829667165,1.1913706382308085,-0.07291736519728054,0,0,0,1,-0.0731376745456697,-0.75374176952361,0,1,0,0,-0.9067881760768726,1,0,0,1,0
Cloudy,-1.2065870698250791,-0.4444864542251182,1.2876186027791556,-0.5936483429560958,0,0,1,0,-0.29561924659866606,-0.47513652308796894,0,0,1,0,-0.709325818729816,0,0,1,1,0
Cloudy,-0.6995109865256228,0.1222597033813376,-0.444844759091095,-0.45478674888707843,0,0,0,1,-0.05746601664004804,-1.0323470159592512,0,1,0,0,-0.3144011040357031,0,1,0,1,0
Cloudy,-1.1341476293537283,0.5859611050593468,-0.9260845818328313,0.3783828155270261,0,0,0,1,0.07266471418340313,-1.0323470159592512,1,0,0,0,-0.3144011040357031,1,0,0,1,0
Cloudy,-1.1341476293537283,-1.887113037223369,-1.214828475477873,1.1768369814238762,0,0,0,1,-4.34870177243964,2.0323106948328014,0,0,0,1,-1.6966376054650987,0,1,0,1,0
Sunny,-0.4821926651115702,-1.5779787694380296,0.03639506365064129,-0.6283637414733502,1,0,0,0,0.042160951474249024,1.1964949555258777,0,0,1,0,-0.709325818729816,0,1,0,0,1
Cloudy,0.8217172633727458,0.7920506169162399,0.32513895729568304,1.9058603502862175,0,0,1,0,-0.3722984299225927,0.36067921621895443,0,0,0,1,0.27798596800546643,0,1,0,1,0
Cloudy,-0.047556022283464866,0.5344387270951236,-0.829836617284484,0.031228830354482522,0,0,1,0,0.12919462305724622,-0.47513652308796894,0,1,0,0,-0.3144011040357031,1,0,0,1,0
Sunny,-0.4097532246402193,-1.9386354151875924,-0.5410927236394423,-0.45478674888707843,1,0,0,0,0.3592321730290231,-0.1965312766523278,0,0,1,0,-0.9067881760768726,1,0,0,0,1
Cloudy,-1.0617081888823774,0.8435729948804631,-1.3110764400262203,0.031228830354482522,0,0,1,0,-0.1990706398586876,-1.3109522623948924,0,1,0,0,0.27798596800546643,0,0,1,1,0
Cloudy,-0.19243490322616663,0.7920506169162399,-1.4073244045745676,0.031228830354482522,0,0,0,1,-0.07145856834149447,-1.3109522623948924,0,0,1,0,0.27798596800546643,1,0,0,1,0
Sunny,-0.3373137841688684,-1.5779787694380296,-0.444844759091095,-1.114379320714911,0,0,0,1,0.08273935140844495,1.475100201961519,0,0,0,1,1.0678353973936925,0,0,1,0,1
Sunny,0.676838382430044,0.17378208134556086,-0.829836617284484,-0.4895021474043328,1,0,0,0,0.2486910145875982,1.1964949555258777,0,0,0,1,0.6729106826995794,1,0,0,0,1
Cloudy,-0.7719504269969738,-0.3929640762608949,0.6138828509407248,-0.3853559518525697,0,0,1,0,-0.21250348949207665,-1.0323470159592512,0,0,1,0,0.27798596800546643,0,1,0,1,0
Sunny,0.6043989419586931,0.37987159320245384,-1.0223325463811785,-0.6630791399906045,1,0,0,0,-0.09804441657424397,0.0820739697833133,0,0,1,0,-0.3144011040357031,0,1,0,0,1
Sunny,-0.19243490322616663,0.32834921523823063,-0.05985290089770597,-1.114379320714911,1,0,0,0,0.008578827390776315,1.1964949555258777,0,0,0,1,-0.9067881760768726,1,0,0,0,1
Cloudy,-0.047556022283464866,-0.1868745644040019,-0.5410927236394423,0.10065962738899123,0,0,0,1,-0.0026152139703801936,-1.3109522623948924,0,1,0,0,-0.709325818729816,0,1,0,1,0
Sunny,0.024883418187886024,-0.3929640762608949,-0.15610086544605323,-0.8366561325768763,0,0,0,1,-0.06082422904839531,1.1964949555258777,1,0,0,0,0.4754483253525229,0,0,1,0,1
Cloudy,0.45952006101599135,0.5344387270951236,0.03639506365064129,-0.003486568162771831,0,0,1,0,0.14794464233718327,-1.0323470159592512,0,1,0,0,0.4754483253525229,0,0,1,1,0
Cloudy,-0.8443898674683247,-0.032307430511332155,0.03639506365064129,0.20480582294075428,0,0,0,1,-0.3429140713495565,-1.3109522623948924,0,0,0,1,0.08052361065840993,1,0,0,1,0
Sunny,1.0390355847867985,-1.011232611831574,0.03639506365064129,-0.5242175459215871,0,0,0,1,0.4331128460126631,-0.1965312766523278,0,1,0,0,0.870373040046636,0,1,0,0,1
Sunny,-0.3373137841688684,-1.5779787694380296,-0.15610086544605323,-0.8713715310941307,1,0,0,0,0.2517693759619168,-0.1965312766523278,0,0,1,0,0.4754483253525229,1,0,0,0,1
Cloudy,-0.26487434369751756,1.0496625067373562,0.9026267445857666,-0.6977945385078589,0,0,0,1,-0.010171191889160757,-0.75374176952361,0,1,0,0,-0.5118634613827596,1,0,0,1,0
Sunny,1.1839144657295002,-1.5264563914738065,-1.214828475477873,-0.6977945385078589,1,0,0,0,-0.03143987047535908,1.1964949555258777,1,0,0,0,-0.5118634613827596,0,1,0,0,1
Cloudy,1.4012327871435528,2.5438114676998302,0.13264302819898854,2.148868139906998,0,0,1,0,-0.2765893762847003,-0.75374176952361,0,0,1,0,1.265297754740749,0,0,1,1,0
Sunny,3.0673399179846235,0.6374834830235702,-0.15610086544605323,1.9752911473207262,1,0,0,0,0.4233180598216531,0.0820739697833133,1,0,0,0,-0.9067881760768726,0,0,1,0,1
Cloudy,0.024883418187886024,0.019214947452891096,0.32513895729568304,0.17009042442349992,0,0,1,0,-0.24524606047346015,-1.0323470159592512,0,1,0,0,-0.5118634613827596,0,1,0,1,0
Sunny,0.8217172633727458,-1.7840682812949227,-0.3485967945427477,-0.801940734059622,0,0,0,1,0.32313138963929233,0.9178897090902367,0,0,0,1,-0.11693874668864658,1,0,0,0,1
Cloudy,-0.6995109865256228,1.8224981762007049,-0.9260845818328313,2.669599117665813,0,0,0,1,0.13619089890796943,1.475100201961519,0,0,1,0,-0.5118634613827596,1,0,0,1,0
Sunny,-0.3373137841688684,-1.7325459033306994,0.5176348863923775,-0.5936483429560958,1,0,0,0,0.08861622312305029,0.36067921621895443,0,1,0,0,0.4754483253525229,0,0,1,0,1
Sunny,0.09732285865923691,-1.2688445016526901,-1.3110764400262203,-0.5242175459215871,1,0,0,0,0.11660132652594314,1.1964949555258777,0,1,0,0,-0.5118634613827596,0,1,0,0,1
Cloudy,0.45952006101599135,-0.4444864542251182,0.03639506365064129,0.30895201849251736,0,0,0,1,-0.021365233250317264,-1.0323470159592512,0,0,0,1,-0.11693874668864658,1,0,0,1,0
Cloudy,0.09732285865923691,0.1222597033813376,1.2876186027791556,0.031228830354482522,0,0,1,0,-0.25783935700476324,-0.75374176952361,1,0,0,0,-0.709325818729816,1,0,0,1,0
Cloudy,-1.3514659507677809,2.5438114676998302,3.8863136455845315,2.4613067265622868,0,0,0,1,0.16137749197057236,1.1964949555258777,0,1,0,0,-1.6966376054650987,1,0,0,1,0
Cloudy,2.77758215609922,1.2557520185942492,2.53884214190767,2.669599117665813,0,0,0,1,-0.23685052945259358,1.1964949555258777,0,0,1,0,-0.3144011040357031,0,1,0,1,0
Sunny,0.3870806205446405,-1.2688445016526901,0.5176348863923775,-1.0449485236804024,0,0,0,1,0.17592974574007614,0.6392844626545956,0,0,1,0,0.870373040046636,0,0,1,0,1
Sunny,0.676838382430044,-0.4444864542251182,-0.9260845818328313,-0.801940734059622,1,0,0,0,0.0902953293272255,-0.1965312766523278,0,1,0,0,-0.11693874668864658,0,1,0,0,1
Cloudy,-3.162451962551553,-0.5475312101535647,0.32513895729568304,1.5239909665964197,0,1,0,0,4.03255684569274,0.6392844626545956,0,1,0,0,-1.894099962812155,0,1,0,1,0
Cloudy,-0.4821926651115702,0.48291634913090037,-0.829836617284484,-0.07291736519728054,0,0,0,1,0.15634017335805303,-1.3109522623948924,1,0,0,0,0.27798596800546643,1,0,0,1,0
Sunny,0.6043989419586931,-1.9386354151875924,-0.5410927236394423,-0.45478674888707843,1,0,0,0,0.19216110571375514,0.0820739697833133,0,0,0,1,-0.3144011040357031,1,0,0,0,1
Cloudy,-0.5546321055829211,-0.3929640762608949,-0.7335886527361368,0.06594422887173687,0,0,0,1,-0.3543879637447417,-0.47513652308796894,1,0,0,0,-0.11693874668864658,0,1,0,1,0
Cloudy,-1.1341476293537283,0.9466177508089096,-0.6373406881877896,0.44781361256153474,0,0,0,1,-0.14953700683556773,-0.47513652308796894,0,1,0,0,0.4754483253525229,0,1,0,1,0
Cloudy,-1.27902651029643,-0.0838298084755554,0.2288909927473358,0.1353750259062456,0,0,0,1,-0.05746601664004804,-0.47513652308796894,0,0,1,0,0.27798596800546643,1,0,0,1,0
Sunny,0.45952006101599135,-1.4234116355453599,-0.444844759091095,-0.906086929611385,1,0,0,0,-0.0020555119023228457,0.36067921621895443,0,1,0,0,-0.11693874668864658,0,1,0,0,1
Cloudy,0.2422017396019387,1.9255429321291515,1.3838665673275028,2.0794373428724895,0,0,1,0,-0.3787350037052586,1.7537054483971601,0,0,1,0,1.0678353973936925,0,0,1,1,0
Sunny,-3.090012522080202,0.6374834830235702,1.3838665673275028,0.30895201849251736,0,0,0,1,-4.175194131341707,2.0323106948328014,0,0,0,1,1.660222469434862,1,0,0,0,1
Cloudy,0.6043989419586931,1.1527072626658026,0.03639506365064129,2.4960221250795414,0,0,1,0,-0.2673542921617445,0.6392844626545956,1,0,0,0,-0.5118634613827596,1,0,0,1,0
Sunny,-0.3373137841688684,-0.8051430999746809,-0.444844759091095,-0.8713715310941307,1,0,0,0,0.22266486842290925,0.0820739697833133,1,0,0,0,0.6729106826995794,0,0,1,0,1
Cloudy,0.1697622991305878,0.019214947452891096,-0.3485967945427477,0.5866752066305522,0,0,0,1,-0.35074990030236575,-1.3109522623948924,0,1,0,0,0.08052361065840993,0,1,0,1,0
Cloudy,0.3870806205446405,0.4313939711666771,-0.5410927236394423,0.4825290110787891,0,0,1,0,-0.012130149127361475,-0.47513652308796894,0,1,0,0,0.6729106826995794,0,0,1,1,0
Sunny,0.31464118007328956,0.48291634913090037,-0.2523488299944005,-1.0796639221976567,1,0,0,0,0.07070575694519923,1.1964949555258777,0,1,0,0,0.870373040046636,0,0,1,0,1
Cloudy,0.024883418187886024,0.37987159320245384,0.9988747091341139,0.44781361256153474,0,0,0,1,-0.3636230478676975,-1.0323470159592512,0,0,0,1,0.6729106826995794,0,1,0,1,0
Cloudy,-0.26487434369751756,0.37987159320245384,0.4213869218440303,0.5172444095960435,0,0,0,1,-0.25084308115404,-0.47513652308796894,0,0,0,1,-0.709325818729816,1,0,0,1,0
Sunny,0.5319595014873423,-0.5475312101535647,-0.9260845818328313,-0.5589329444388415,0,0,0,1,0.06007141765210007,-0.1965312766523278,1,0,0,0,-0.11693874668864658,0,0,1,0,1
Sunny,-1.27902651029643,-0.7536207220104577,0.03639506365064129,-0.14234816223178925,0,0,0,1,-2.247860059984475,2.0323106948328014,0,1,0,0,-1.499175248118042,0,0,1,0,1
Sunny,-0.4821926651115702,0.019214947452891096,-0.9260845818328313,-1.114379320714911,1,0,0,0,0.0914147334633402,0.9178897090902367,1,0,0,0,-0.5118634613827596,0,1,0,0,1
Cloudy,-1.2065870698250791,0.5859611050593468,-0.05985290089770597,-0.6977945385078589,0,0,0,1,-0.24048859289496952,-0.75374176952361,1,0,0,0,0.08052361065840993,1,0,0,1,0
Sunny,-0.5546321055829211,0.9981401287731329,0.9988747091341139,1.9752911473207262,1,0,0,0,0.08106024520426972,2.0323106948328014,1,0,0,0,0.4754483253525229,0,0,1,0,1
Cloudy,-0.047556022283464866,0.9466177508089096,-1.4073244045745676,-0.07291736519728054,0,0,1,0,-0.13386534892994606,-0.47513652308796894,0,0,1,0,0.4754483253525229,0,0,1,1,0
Sunny,0.8217172633727458,0.07073732541711435,0.4213869218440303,-0.6630791399906045,1,0,0,0,-0.00177566086829099,0.6392844626545956,0,1,0,0,0.27798596800546643,1,0,0,0,1
Sunny,2.2705060727997637,2.440766711771384,0.2288909927473358,2.669599117665813,1,0,0,0,0.26967984213976787,2.0323106948328014,0,0,0,1,0.6729106826995794,0,0,1,0,1
Cloudy,0.31464118007328956,0.37987159320245384,-1.1185805109295257,0.031228830354482522,0,0,0,1,-0.08069365246445026,-1.3109522623948924,0,1,0,0,0.4754483253525229,0,0,1,1,0
Sunny,1.0390355847867985,-1.6810235253664763,-0.15610086544605323,-0.906086929611385,1,0,0,0,-0.05774586767407671,0.36067921621895443,0,0,1,0,0.08052361065840993,0,1,0,0,1
Sunny,-0.19243490322616663,-1.7840682812949227,0.03639506365064129,-0.4895021474043328,1,0,0,0,0.378262043342992,-0.1965312766523278,0,0,0,1,0.4754483253525229,0,1,0,0,1
Cloudy,-0.6995109865256228,0.9981401287731329,-0.829836617284484,-0.5936483429560958,0,0,0,1,-0.06446229249077126,-1.0323470159592512,0,0,1,0,0.4754483253525229,0,1,0,1,0
Sunny,0.024883418187886024,0.37987159320245384,-0.6373406881877896,-0.9408023281286394,1,0,0,0,0.14374687682674997,0.36067921621895443,0,0,1,0,0.6729106826995794,1,0,0,0,1
Sunny,-0.047556022283464866,0.2253044593097841,-0.9260845818328313,-0.5589329444388415,0,0,0,1,0.4482248018502242,1.475100201961519,1,0,0,0,0.870373040046636,0,0,1,0,1
Cloudy,-0.9168293079396755,0.8435729948804631,-0.2523488299944005,-0.07291736519728054,0,0,0,1,-0.08657052417905878,-1.0323470159592512,0,0,1,0,-0.3144011040357031,1,0,0,1,0
Cloudy,0.2422017396019387,0.019214947452891096,1.3838665673275028,-0.42007135036982407,0,0,1,0,-0.3300409237842248,-1.3109522623948924,0,1,0,0,0.08052361065840993,0,0,1,1,0
Cloudy,0.09732285865923691,-0.1868745644040019,-0.05985290089770597,-0.42007135036982407,0,0,1,0,0.1722916822977002,-0.47513652308796894,0,1,0,0,-0.709325818729816,0,1,0,1,0
Cloudy,-0.6995109865256228,0.5344387270951236,1.1913706382308085,0.3783828155270261,0,0,1,0,-0.28722371557779947,-0.47513652308796894,0,0,1,0,0.08052361065840993,0,0,1,1,0
Cloudy,-0.7719504269969738,-0.23839694236822517,-1.1185805109295257,-0.42007135036982407,0,0,1,0,0.06063111972015742,-0.47513652308796894,0,0,0,1,0.4754483253525229,1,0,0,1,0
Cloudy,0.31464118007328956,0.019214947452891096,0.03639506365064129,0.3783828155270261,0,0,1,0,-0.1036414372548238,-1.3109522623948924,1,0,0,0,-0.11693874668864658,1,0,0,1,0
Sunny,0.31464118007328956,0.9981401287731329,-0.15610086544605323,-0.038201966680026185,0,0,1,0,-1.2594262077942977,-1.3109522623948924,0,1,0,0,-0.9067881760768726,0,1,0,0,1
Sunny,0.8941567038440967,1.9255429321291515,-1.214828475477873,1.9405757488034718,1,0,0,0,0.22042606015067667,-1.5895575088305334,0,0,1,0,0.08052361065840993,0,0,1,0,1
Sunny,-0.047556022283464866,0.9466177508089096,1.6726104609725447,2.1835835384242523,0,0,0,1,0.26352311939113066,-1.5895575088305334,0,0,1,0,1.265297754740749,1,0,0,0,1
Sunny,1.1839144657295002,-0.9597102338673507,-0.2523488299944005,-0.5936483429560958,1,0,0,0,0.35671351372276505,1.475100201961519,1,0,0,0,-0.3144011040357031,0,0,1,0,1
Cloudy,-0.7719504269969738,0.2253044593097841,0.32513895729568304,-0.7672253355423676,0,0,1,0,-0.06306303732062789,-0.75374176952361,0,0,0,1,-0.3144011040357031,0,1,0,1,0
Sunny,-0.3373137841688684,2.5953338456640536,-1.4073244045745676,2.044721944355235,1,0,0,0,0.44906435495231023,-0.47513652308796894,0,1,0,0,-0.11693874668864658,1,0,0,0,1
Sunny,0.9665961443154476,-1.062754989795797,-1.1185805109295257,-0.8366561325768763,1,0,0,0,0.4149225288007802,0.6392844626545956,0,0,0,1,0.870373040046636,0,1,0,0,1
Cloudy,-0.26487434369751756,-0.23839694236822517,1.3838665673275028,-0.7672253355423676,0,0,1,0,0.11044460377730914,-1.3109522623948924,0,0,1,0,-0.709325818729816,1,0,0,1,0
Sunny,-0.19243490322616663,-0.3929640762608949,-0.6373406881877896,-1.010233125163148,1,0,0,0,0.10456773206270062,0.9178897090902367,0,0,1,0,0.08052361065840993,0,0,1,0,1
Sunny,-0.4097532246402193,-0.599053588117788,-0.9260845818328313,-1.0796639221976567,1,0,0,0,0.333485877898366,0.36067921621895443,1,0,0,0,0.4754483253525229,0,0,1,0,1
Cloudy,0.2422017396019387,2.440766711771384,4.367553468326268,1.5239909665964197,0,0,1,0,-0.3292013706821387,-1.5895575088305334,0,0,1,0,0.27798596800546643,1,0,0,1,0
Sunny,0.3870806205446405,-0.8566654779389041,-0.6373406881877896,-0.8366561325768763,0,0,0,1,0.22966114427363246,-0.1965312766523278,0,1,0,0,0.6729106826995794,1,0,0,0,1
Sunny,-0.3373137841688684,-1.835590659259146,-0.7335886527361368,-0.8366561325768763,1,0,0,0,0.39001578677220905,-0.1965312766523278,0,1,0,0,-0.3144011040357031,0,0,1,0,1
Cloudy,0.5319595014873423,-1.5264563914738065,0.32513895729568304,-0.42007135036982407,0,1,0,0,2.2040101893477226,0.36067921621895443,1,0,0,0,3.43738368555837,0,1,0,1,0
Cloudy,-1.0617081888823774,-0.4444864542251182,-0.2523488299944005,-0.6630791399906045,0,0,0,1,-0.34627228375790375,-1.3109522623948924,0,0,1,0,0.08052361065840993,0,0,1,1,0
Cloudy,-1.1341476293537283,-0.23839694236822517,0.6138828509407248,0.5172444095960435,0,0,0,1,-0.1884363005655884,-0.75374176952361,0,1,0,0,-0.11693874668864658,1,0,0,1,0
Sunny,-0.11999546275481575,-1.3203668796169135,0.03639506365064129,-0.906086929611385,1,0,0,0,0.3206127303330343,0.6392844626545956,0,1,0,0,0.08052361065840993,0,0,1,0,1
Sunny,-0.3373137841688684,0.2253044593097841,-0.829836617284484,-0.4895021474043328,1,0,0,0,0.30130300898503665,-0.1965312766523278,0,0,0,1,0.27798596800546643,0,1,0,0,1
Sunny,-0.3373137841688684,2.3377219558429374,-0.7335886527361368,1.5239909665964197,0,0,0,1,0.40876580605214297,0.6392844626545956,0,0,1,0,-1.3017128907709856,1,0,0,0,1
Cloudy,-1.1341476293537283,-0.13535218643977867,0.8063787800374194,-0.21177895926629794,0,0,0,1,-0.2805072907611049,-0.75374176952361,0,0,0,1,-0.709325818729816,1,0,0,1,0
Cloudy,0.024883418187886024,0.4313939711666771,-0.9260845818328313,-0.14234816223178925,0,0,0,1,0.9021431790451472,0.6392844626545956,0,0,1,0,-1.6966376054650987,1,0,0,1,0
Cloudy,-0.6995109865256228,0.8435729948804631,0.7101308154890721,-0.42007135036982407,0,0,0,1,-0.2970185017688126,-0.47513652308796894,1,0,0,0,0.08052361065840993,0,1,0,1,0
Sunny,0.8217172633727458,-1.011232611831574,-0.7335886527361368,-0.5589329444388415,0,0,0,1,0.02816839977280259,0.6392844626545956,0,0,1,0,0.27798596800546643,0,1,0,0,1
Sunny,-0.11999546275481575,0.07073732541711435,-1.1185805109295257,-0.6283637414733502,1,0,0,0,0.41884044327718795,-0.1965312766523278,1,0,0,0,0.4754483253525229,0,1,0,0,1
Sunny,-1.8585420340672372,-1.3718892575811368,-0.444844759091095,0.5866752066305522,0,0,0,1,-3.0658646324510306,-1.5895575088305334,0,1,0,0,-1.6966376054650987,0,1,0,0,1
Sunny,-0.5546321055829211,-0.5475312101535647,0.32513895729568304,-0.8366561325768763,1,0,0,0,-0.04655182631292021,1.1964949555258777,0,0,1,0,-0.3144011040357031,1,0,0,0,1
Sunny,1.1114750252581493,0.07073732541711435,-0.7335886527361368,-1.0449485236804024,1,0,0,0,-0.0762160359199883,0.6392844626545956,0,1,0,0,0.08052361065840993,0,0,1,0,1
Cloudy,-0.11999546275481575,1.2557520185942492,0.6138828509407248,1.3851293725274023,0,0,1,0,-0.2533617404602981,-1.3109522623948924,0,0,1,0,0.27798596800546643,1,0,0,1,0
Cloudy,0.45952006101599135,-0.28991932033244844,-0.15610086544605323,0.30895201849251736,0,0,0,1,0.0015825515400530992,-1.3109522623948924,0,0,0,1,0.27798596800546643,1,0,0,1,0
